gbifID	species	basisOfRecord	year	eventDate	countryCode	decimalLongitude	decimalLatitude	locality	genus	specificEpithet	collectionCode	institutionCode	datasetKey
695807263	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	12.92	50.86	MTB 5143: Chemnitz	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807269	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.58	49.46	MTB 6517: Mannheim-Südost	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807158	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	14.08	52.06	MTB 3950: Gr. Leuthen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807224	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.92	48.66	MTB 7319: Gärtringen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807126	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.08	51.46	MTB 4532: Kelbra	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807173	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	10.75	51.56	MTB 4430: Nordhausen Nord	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807259	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	10.92	50.96	MTB 5031: Neudietendorf	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807228	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	9.25	48.46	MTB 7521: Reutlingen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807162	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	10.92	51.76	MTB 4231: Blankenburg	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807183	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.92	51.46	MTB 4537: Halle/Saale (Süd)	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807206	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	9.92	49.76	MTB 6225: Würzburg Süd	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807272	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.25	49.06	MTB 6915: Wörth am Rhein	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807160	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	12.25	51.86	MTB 4139: Dessau	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807216	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.58	49.16	MTB 6817: Bruchsal	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807194	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	10.42	51.26	MTB 4728: Mühlhausen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807260	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.08	50.96	MTB 5032: Erfurt	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807237	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	6.58	51.66	MTB 4305: Wesel	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807238	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.75	51.66	MTB 4336: Könnern	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807151	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	13.42	52.66	MTB 3346: Schönerlinde	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
618293974	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	ES	-3.46	39.02	"Manzanares, campo de barbecho pr<U+FFFD>ximo al Km 166"	Centaurea	diffusa	INV	SIVIM	d4aa2255-f927-4220-af22-2958298733b7
695807172	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	14.08	51.66	MTB 4350: Alt-Döbern	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807140	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.42	49.46	MTB 6516: Mannheim-Südwest	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807145	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	9.25	48.86	MTB 7121: Stuttgart-Nordost	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807211	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.58	49.46	MTB 6517: Mannheim-Südost	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807188	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	12.25	51.36	MTB 4639: Leipzig (West)	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807254	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	14.42	51.16	MTB 4852: Bautzen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807167	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.92	51.76	MTB 4237: Köthen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807233	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.58	52.16	MTB 3835: Magdeburg	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807123	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	12.08	51.86	MTB 4138: Aken	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807146	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	9.25	48.76	MTB 7221: Stuttgart-Südost	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807212	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.08	49.46	MTB 6532: Nürnberg	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807177	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.92	51.56	MTB 4437: Halle/Saale (Nord)	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807243	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	12.42	51.46	MTB 4540: Zschortau	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807132	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	14.42	51.16	MTB 4852: Bautzen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807268	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.42	49.46	MTB 6516: Mannheim-Südwest	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807190	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	12.58	51.36	MTB 4641: Brandis	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807217	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.08	49.06	MTB 6914: Schaidt	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807127	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.75	51.46	MTB 4536: Schraplau	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807129	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	12.25	51.36	MTB 4639: Leipzig (West)	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807271	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.25	49.36	MTB 6615: Haßloch	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807174	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	10.92	51.56	MTB 4431: Stollberg	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807240	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.25	51.56	MTB 4433: Wippra	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807191	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	6.75	51.26	MTB 4706: Düsseldorf	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807218	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.25	49.06	MTB 6915: Wörth am Rhein	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807171	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	13.92	51.66	MTB 4349: Göllnitz	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
217911153	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	ES	-3.1	38.1	Manzanares	Centaurea	diffusa	ANTHOS	FUND. BIODIVERSIDAD	4cf3eec1-b902-40c9-b15b-05c5fe5928b6
695807198	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	14.92	51.16	MTB 4855: Görlitz	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807264	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	6.08	50.76	MTB 5202: Aachen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807175	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.58	51.56	MTB 4435: Eisleben	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807241	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	6.92	51.46	MTB 4507: Mülheim an der Ruhr	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807274	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	7.75	48.56	MTB 7412: Kehl	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807148	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	9.25	48.46	MTB 7521: Reutlingen	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807214	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.08	49.26	MTB 6714: Edenkoben	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807133	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	14.92	51.16	MTB 4855: Görlitz	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
217911777	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	ES	-3.1	38.1	Manzanares	Centaurea	diffusa	ANTHOS	FUND. BIODIVERSIDAD	4cf3eec1-b902-40c9-b15b-05c5fe5928b6
695807267	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.42	49.56	MTB 6416: Mannheim-Nordwest	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807122	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	13.42	52.46	MTB 3546: Berlin (Süd)	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807141	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	11.08	49.46	MTB 6532: Nürnberg	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807147	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	9.92	48.66	MTB 7325: Geislingen an der Steige-Ost	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
695807213	Centaurea diffusa	HUMAN_OBSERVATION	NA	NA	DE	8.25	49.36	MTB 6615: Haßloch	Centaurea	diffusa	FlorKart_BfN	BfN	36c6ba38-1387-11e2-bb2e-00145eb45e9a
